plot_id,UMAP1,UMAP2,UMAP3,perturbation,singularity,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,lineage2,lineage3,lineage4,lineage5,lineage6,lineage7,lineage8,country_iso3,plot_shape,plot_area,latitude_of_centre,longitude_of_centre,census_date,fire_frequency,EVI_mean,EVI_median,EVI_max,EVI_min,EVI_stdDev,EVI_p5,EVI_p95,B9_mean,B9_median,B9_max,B9_min,B9_stdDev,B9_p5,B9_p95,B11_mean,B11_median,B11_max,B11_min,B11_stdDev,B11_p5,B11_p95,B12_mean,B12_median,B12_max,B12_min,B12_stdDev,B12_p5,B12_p95,B1_mean,B1_median,B1_max,B1_min,B1_stdDev,B1_p5,B1_p95,B2_mean,B2_median,B2_max,B2_min,B2_stdDev,B2_p5,B2_p95,B3_mean,B3_median,B3_max,B3_min,B3_stdDev,B3_p5,B3_p95,B4_mean,B4_median,B4_max,B4_min,B4_stdDev,B4_p5,B4_p95,B5_mean,B5_median,B5_max,B5_min,B5_stdDev,B5_p5,B5_p95,B6_mean,B6_median,B6_max,B6_min,B6_stdDev,B6_p5,B6_p95,B7_mean,B7_median,B7_max,B7_min,B7_stdDev,B7_p5,B7_p95,B8_mean,B8_median,B8_max,B8_min,B8_stdDev,B8_p5,B8_p95,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,Greenup,MidGreenup,Peak,Maturity,Senescence,MidGreendown,Dormancy,EVI_Minimum,EVI_Amplitude,EVI_Area,tpi,hnd,bd_mean_0_20,bd_mean_20_50,bd_stdev_0_20,bd_stdev_20_50,calcium_extractable_mean_0_20,calcium_extractable_mean_20_50,calcium_extractable_stdev_0_20,calcium_extractable_stdev_20_50,cec_mean_0_20,cec_mean_20_50,cec_stdev_0_20,cec_stdev_20_50,clay_mean_0_20,clay_mean_20_50,clay_stdev_0_20,clay_stdev_20_50,iron_extractable_mean_0_20,iron_extractable_mean_20_50,iron_extractable_stdev_0_20,iron_extractable_stdev_20_50,magnesium_extractable_mean_0_20,magnesium_extractable_mean_20_50,magnesium_extractable_stdev_0_20,magnesium_extractable_stdev_20_50,nitrogen_total_mean_0_20,nitrogen_total_mean_20_50,nitrogen_total_stdev_0_20,nitrogen_total_stdev_20_50,ph_mean_0_20,ph_mean_20_50,ph_stdev_0_20,ph_stdev_20_50,phosphorus_extractable_mean_0_20,phosphorus_extractable_mean_20_50,phosphorus_extractable_stdev_0_20,phosphorus_extractable_stdev_20_50,potassium_extractable_mean_0_20,potassium_extractable_mean_20_50,potassium_extractable_stdev_0_20,potassium_extractable_stdev_20_50,sand_mean_0_20,sand_mean_20_50,sand_stdev_0_20,sand_stdev_20_50,silt_mean_0_20,silt_mean_20_50,silt_stdev_0_20,silt_stdev_20_50,soc_mean_0_20,soc_mean_20_50,soc_stdev_0_20,soc_stdev_20_50,sulfur_extractable_mean_0_20,sulfur_extractable_mean_20_50,sulfur_extractable_stdev_0_20,sulfur_extractable_stdev_20_50,zinc_extractable_mean_0_20,zinc_extractable_mean_20_50,zinc_extractable_stdev_0_20,zinc_extractable_stdev_20_50
MAR_113,-1.4714506,-1.2142043,0.86293006,0.7333333333333333,0.5333333333333333,0,0,0,1,1,1,0,8,0,0.0,0.0,0,0,0,0,MOZ,circle,0.125663706143592,-15.259267,36.774661,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR_114,-1.4725037,-1.1685338,0.87841463,0.8,0.4,0,0,0,1,1,1,0,8,0,0.0,0.0,0,0,0,0,MOZ,circle,0.125663706143592,-15.272768,36.777802,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR_117,-1.0237161,-0.23695947,0.08965193,0.2666666666666666,1.2,0,0,0,4,4,4,4,4,0,0.0,0.0,0.1,0.1.1,0.1.1.1,0.1.1.1,MOZ,circle,0.125663706143592,-15.227946,36.78072,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR_118,-1.2843534,-1.31209,0.85309803,0.2,0.6,0,0,0,1,1,1,0,8,0,0.0,0.0,0,0,0,0,MOZ,circle,0.125663706143592,-15.22976,36.780715,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR_119,0.7446131,2.6701195,1.2876749,0.9333333333333332,0.9333333333333332,1,1,1,0,2,0,1,0,1,1.0,1.0,1,1,1,1,MOZ,circle,0.125663706143592,-15.063113,36.99339,2015,15.0,0.2312060625906321,0.1895000186699525,0.5893728877206158,-0.0975525282844608,0.155342718182178,0.0663104107344853,0.5431784883219857,2388.953488372093,2293.0,4039.0,1165.0,685.3621671512439,1475.0,3712.0,2639.5813953488373,2523.0,4007.0,1345.0,605.7302428438975,1701.0,3817.0,1951.0697674418604,1800.0,3881.0,784.0,820.2010926241236,991.0,3633.0,584.6744186046511,497.0,2477.0,222.0,431.1268480540664,229.0,1341.0,613.2558139534884,532.0,1948.0,284.0,323.46245193999744,293.0,1186.0,838.9302325581396,780.0,2524.0,480.0,366.25651167154206,500.0,1330.0,966.1627906976744,752.0,3230.0,449.0,501.0007162522178,490.0,1664.0,1410.9302325581396,1269.0,3356.0,1000.0,422.43625611604574,1022.0,1955.0,1915.6046511627908,1842.0,3420.0,1005.0,573.8971279478048,1305.0,3168.0,2129.232558139535,2079.0,3817.0,1165.0,651.5724035588848,1394.0,3515.0,2175.093023255814,2073.0,3672.0,1122.0,581.0824227631983,1398.0,3414.0,228.0,129.0,60.0,2463.0,333.0,119.0,214.0,247.0,205.0,254.0,191.0,1130.0,255.0,7.0,101.0,699.0,24.0,306.0,26.0,17115.0,17150.636363636364,17221.363636363636,17189.545454545456,17256.272727272728,17309.909090909092,17372.727272727272,1466.3636363636365,3747.090909090909,270.0,3.0,17.299988,135.0,137.0,3.0,2.0,64.0,63.0,0.0,1.0,24.0,24.0,1.0,1.0,20.0,27.0,2.0,3.0,43.0,33.0,4.0,4.0,52.0,51.0,2.0,2.0,64.0,47.0,6.0,7.0,59.0,59.0,1.0,1.0,24.0,23.0,2.0,2.0,46.0,44.0,2.0,2.0,59.0,56.0,4.0,3.0,14.0,14.0,2.0,2.0,23.0,18.0,1.0,1.0,13.0,10.0,4.0,6.0,11.0,10.0,0.0,1.0
MAR_12,-0.4499123,1.4731464,1.6160377,0.7333333333333333,0.0666666666666666,1,1,1,0,5,2,2,2,1,1.0,1.0,1,1.1,1.1,1.1,MOZ,circle,0.125663706143592,-15.257395,36.535874,2015,18.0,0.2516159589527811,0.150696347508161,0.7295478581715626,0.0331496920647806,0.2214693823173179,0.0444570773676472,0.7212923520051457,2403.9,2315.5,5049.0,970.0,1076.4678370883703,1013.5,4405.0,2450.7571428571428,2440.0,3571.0,1588.0,470.8267329379028,1611.0,3311.0,1901.0857142857144,1708.75,3326.0,786.0,715.1774154083755,849.0,2948.0,576.9857142857143,523.6666666666666,1805.0,166.0,290.9970786724815,212.0,1182.0,614.1428571428571,568.25,1178.0,266.0,241.5378873394569,297.5,1128.0,766.7285714285714,701.0,1378.0,354.0,244.28092267648225,444.0,1373.0,878.0285714285715,883.0,1886.0,317.0,285.320820502544,373.0,1244.0,1271.2142857142858,1202.857142857143,2383.0,824.0,318.5990266713292,837.3333333333334,1800.0,1881.6142857142856,1684.5,4167.0,847.0,889.6336050445092,871.0,3565.0,2171.7,1959.5,4899.0,897.0,1098.0096063852473,935.75,4387.0,2185.4142857142856,1922.0,4680.0,896.0,1033.6252221167583,988.0,4108.0,230.0,122.0,61.0,2276.0,330.0,130.0,200.0,248.0,209.0,254.0,197.0,1288.0,265.0,12.0,94.0,763.0,42.0,373.0,49.0,17116.18181818182,17155.636363636364,17218.545454545456,17192.272727272728,17250.090909090908,17300.0,17367.545454545456,1403.7272727272727,4930.636363636364,332.6363636363636,-27.0,2.7999878,133.0,136.0,5.0,6.0,64.0,62.0,2.0,2.0,26.0,26.0,1.0,2.0,24.0,30.0,3.0,3.0,43.0,34.0,4.0,4.0,54.0,54.0,3.0,3.0,75.0,56.0,9.0,8.0,60.0,60.0,1.0,1.0,25.0,23.0,2.0,2.0,47.0,45.0,1.0,1.0,57.0,54.0,4.0,2.0,14.0,14.0,2.0,2.0,24.0,19.0,1.0,1.0,14.0,11.0,5.0,6.0,11.0,10.0,2.0,3.0
MAR_120,-0.04868382,2.994798,1.497873,0.8666666666666667,0.2666666666666666,1,1,1,0,2,0,1,0,1,1.0,1.0,1,1,1,1,MOZ,circle,0.125663706143592,-15.061309,36.993413,2015,15.0,0.2312060625906321,0.1895000186699525,0.5893728877206158,-0.0975525282844608,0.155342718182178,0.0663104107344853,0.5431784883219857,2388.953488372093,2293.0,4039.0,1165.0,685.3621671512439,1475.0,3712.0,2639.5813953488373,2523.0,4007.0,1345.0,605.7302428438975,1701.0,3817.0,1951.0697674418604,1800.0,3881.0,784.0,820.2010926241236,991.0,3633.0,584.6744186046511,497.0,2477.0,222.0,431.1268480540664,229.0,1341.0,613.2558139534884,532.0,1948.0,284.0,323.46245193999744,293.0,1186.0,838.9302325581396,780.0,2524.0,480.0,366.25651167154206,500.0,1330.0,966.1627906976744,752.0,3230.0,449.0,501.0007162522178,490.0,1664.0,1410.9302325581396,1269.0,3356.0,1000.0,422.43625611604574,1022.0,1955.0,1915.6046511627908,1842.0,3420.0,1005.0,573.8971279478048,1305.0,3168.0,2129.232558139535,2079.0,3817.0,1165.0,651.5724035588848,1394.0,3515.0,2175.093023255814,2073.0,3672.0,1122.0,581.0824227631983,1398.0,3414.0,228.0,129.0,60.0,2463.0,333.0,119.0,214.0,247.0,205.0,254.0,191.0,1130.0,255.0,7.0,101.0,699.0,24.0,306.0,26.0,17115.0,17150.636363636364,17221.363636363636,17189.545454545456,17256.272727272728,17309.909090909092,17372.727272727272,1466.3636363636365,3747.090909090909,270.0,3.0,17.299988,135.0,137.0,3.0,2.0,64.0,63.0,0.0,1.0,24.0,24.0,1.0,1.0,20.0,27.0,2.0,3.0,43.0,33.0,4.0,4.0,52.0,51.0,2.0,2.0,64.0,47.0,6.0,7.0,59.0,59.0,1.0,1.0,24.0,23.0,2.0,2.0,46.0,44.0,2.0,2.0,59.0,56.0,4.0,3.0,14.0,14.0,2.0,2.0,23.0,18.0,1.0,1.0,13.0,10.0,4.0,6.0,11.0,10.0,0.0,1.0
MAR_121,-0.11941881,3.0693662,1.6357301,0.4666666666666667,0.2,1,1,1,0,2,0,1,0,1,1.0,1.0,1,1,1,1,MOZ,circle,0.125663706143592,-15.095333,36.995054,2015,15.0,0.2312060625906321,0.1895000186699525,0.5893728877206158,-0.0975525282844608,0.155342718182178,0.0663104107344853,0.5431784883219857,2388.953488372093,2293.0,4039.0,1165.0,685.3621671512439,1475.0,3712.0,2639.5813953488373,2523.0,4007.0,1345.0,605.7302428438975,1701.0,3817.0,1951.0697674418604,1800.0,3881.0,784.0,820.2010926241236,991.0,3633.0,584.6744186046511,497.0,2477.0,222.0,431.1268480540664,229.0,1341.0,613.2558139534884,532.0,1948.0,284.0,323.46245193999744,293.0,1186.0,838.9302325581396,780.0,2524.0,480.0,366.25651167154206,500.0,1330.0,966.1627906976744,752.0,3230.0,449.0,501.0007162522178,490.0,1664.0,1410.9302325581396,1269.0,3356.0,1000.0,422.43625611604574,1022.0,1955.0,1915.6046511627908,1842.0,3420.0,1005.0,573.8971279478048,1305.0,3168.0,2129.232558139535,2079.0,3817.0,1165.0,651.5724035588848,1394.0,3515.0,2175.093023255814,2073.0,3672.0,1122.0,581.0824227631983,1398.0,3414.0,228.0,129.0,60.0,2463.0,333.0,119.0,214.0,247.0,205.0,254.0,191.0,1130.0,255.0,7.0,101.0,699.0,24.0,306.0,26.0,17115.0,17150.636363636364,17221.363636363636,17189.545454545456,17256.272727272728,17309.909090909092,17372.727272727272,1466.3636363636365,3747.090909090909,270.0,3.0,17.299988,135.0,137.0,3.0,2.0,64.0,63.0,0.0,1.0,24.0,24.0,1.0,1.0,20.0,27.0,2.0,3.0,43.0,33.0,4.0,4.0,52.0,51.0,2.0,2.0,64.0,47.0,6.0,7.0,59.0,59.0,1.0,1.0,24.0,23.0,2.0,2.0,46.0,44.0,2.0,2.0,59.0,56.0,4.0,3.0,14.0,14.0,2.0,2.0,23.0,18.0,1.0,1.0,13.0,10.0,4.0,6.0,11.0,10.0,0.0,1.0
MAR_122,0.48980713,3.6875665,2.5540752,0.5333333333333333,0.6666666666666666,1,1,1,0,2,0,3,3,1,1.0,1.0,1,1,1,1.1,MOZ,circle,0.125663706143592,-15.092912,37.006439,2015,15.0,0.2312060625906321,0.1895000186699525,0.5893728877206158,-0.0975525282844608,0.155342718182178,0.0663104107344853,0.5431784883219857,2388.953488372093,2293.0,4039.0,1165.0,685.3621671512439,1475.0,3712.0,2639.5813953488373,2523.0,4007.0,1345.0,605.7302428438975,1701.0,3817.0,1951.0697674418604,1800.0,3881.0,784.0,820.2010926241236,991.0,3633.0,584.6744186046511,497.0,2477.0,222.0,431.1268480540664,229.0,1341.0,613.2558139534884,532.0,1948.0,284.0,323.46245193999744,293.0,1186.0,838.9302325581396,780.0,2524.0,480.0,366.25651167154206,500.0,1330.0,966.1627906976744,752.0,3230.0,449.0,501.0007162522178,490.0,1664.0,1410.9302325581396,1269.0,3356.0,1000.0,422.43625611604574,1022.0,1955.0,1915.6046511627908,1842.0,3420.0,1005.0,573.8971279478048,1305.0,3168.0,2129.232558139535,2079.0,3817.0,1165.0,651.5724035588848,1394.0,3515.0,2175.093023255814,2073.0,3672.0,1122.0,581.0824227631983,1398.0,3414.0,228.0,129.0,60.0,2463.0,333.0,119.0,214.0,247.0,205.0,254.0,191.0,1130.0,255.0,7.0,101.0,699.0,24.0,306.0,26.0,17115.0,17150.636363636364,17221.363636363636,17189.545454545456,17256.272727272728,17309.909090909092,17372.727272727272,1466.3636363636365,3747.090909090909,270.0,3.0,17.299988,135.0,137.0,3.0,2.0,64.0,63.0,0.0,1.0,24.0,24.0,1.0,1.0,20.0,27.0,2.0,3.0,43.0,33.0,4.0,4.0,52.0,51.0,2.0,2.0,64.0,47.0,6.0,7.0,59.0,59.0,1.0,1.0,24.0,23.0,2.0,2.0,46.0,44.0,2.0,2.0,59.0,56.0,4.0,3.0,14.0,14.0,2.0,2.0,23.0,18.0,1.0,1.0,13.0,10.0,4.0,6.0,11.0,10.0,0.0,1.0
MAR_123,0.34984478,3.2530167,1.0929688,0.5333333333333333,0.9333333333333332,1,1,1,0,2,0,1,0,1,1.0,1.0,1,1,1,1,MOZ,circle,0.125663706143592,-13.408128,37.383515,2015,2.0,0.3301853958733611,0.3210707367342227,0.6473214285714285,0.1608159392789373,0.0890263461869856,0.1783567994505494,0.4370458071364416,2348.1315789473683,2265.5,3137.0,1950.0,304.3344914513976,2020.0,2985.0,1976.0526315789475,1895.0,2859.0,1392.0,349.5763561925558,1461.0,2548.0,1228.3684210526317,1107.0,2096.0,709.0,378.7963222361223,716.0,1958.0,434.2894736842105,340.5,1121.0,227.0,228.48020850539845,237.0,1070.0,513.2631578947369,399.5,1698.0,292.0,274.15753099368624,298.0,1176.0,685.3684210526316,611.0,1518.0,496.0,214.5479238639913,508.0,1206.0,648.7631578947369,594.5,1328.0,377.0,221.03481914449196,391.0,1212.0,1059.8157894736842,971.0,1902.0,834.0,225.2280546308515,850.0,1598.0,1744.1315789473683,1733.0,2317.0,1159.0,257.0818189494333,1310.0,2253.0,1976.2105263157891,1958.5,2535.0,1348.0,261.02078540896343,1495.0,2449.0,2260.894736842105,2235.0,3100.0,1284.0,345.4021903957672,1582.0,2864.0,226.0,107.0,59.0,2058.0,314.0,134.0,180.0,239.0,195.0,248.0,195.0,1166.0,303.0,1.0,113.0,780.0,4.0,308.0,4.0,17096.545454545456,17135.545454545456,17207.81818181818,17177.636363636364,17240.545454545456,17298.272727272728,17352.909090909092,2452.6363636363635,2446.2727272727275,180.8181818181818,-14.0,0.0,140.0,141.0,5.0,5.0,60.0,58.0,2.0,2.0,24.0,24.0,2.0,1.0,20.0,25.0,2.0,3.0,44.0,34.0,4.0,4.0,48.0,46.0,1.0,2.0,62.0,46.0,9.0,11.0,56.0,56.0,1.0,1.0,22.0,21.0,2.0,1.0,43.0,40.0,1.0,2.0,66.0,63.0,4.0,4.0,11.0,10.0,3.0,3.0,21.0,16.0,2.0,2.0,15.0,12.0,4.0,6.0,10.0,8.0,2.0,2.0
MAR_124,0.99581736,3.9910982,2.6864526,0.4,0.0666666666666666,1,1,1,0,2,0,3,3,1,1.0,1.0,1,1,1,1.1,MOZ,circle,0.125663706143592,-13.407528,37.400956,2015,5.0,0.3030349018751853,0.298001821795424,0.5275096923203827,0.1423267326732673,0.0800447383563495,0.1643341644315134,0.4135392385207311,2521.725,2502.0,3736.0,1702.0,456.9413522269569,1840.0,3555.5,2262.05,2124.0,3545.0,1472.0,447.64595105954,1777.5,3235.5,1422.325,1371.0,2461.0,824.0,429.4906510914995,918.5,2372.0,503.55,412.5,1700.0,233.0,292.3060852941656,255.0,1094.5,557.6,504.0,1534.0,290.0,281.7412642833846,307.5,1292.0,735.025,665.0,1794.0,480.0,285.11484418563697,506.0,1465.0,734.9,661.0,1772.0,382.0,297.6530530668215,395.5,1453.0,1202.95,1118.0,2279.0,828.0,317.87331989331847,857.0,1967.5,2035.875,1958.0,2970.0,1435.0,381.02593005594775,1615.5,2916.0,2319.1,2228.0,3440.0,1567.0,428.95983494961376,1838.0,3215.0,2245.675,2163.0,3322.0,1236.0,443.7402611607382,1632.0,3207.0,225.0,108.0,60.0,2044.0,312.0,134.0,178.0,239.0,195.0,247.0,195.0,1150.0,300.0,1.0,114.0,774.0,3.0,305.0,3.0,17096.0,17134.272727272728,17209.545454545456,17179.272727272728,17247.0,17301.272727272728,17357.272727272728,2403.3636363636365,2547.818181818182,189.45454545454547,-2.0,18.200012,142.0,143.0,4.0,4.0,61.0,57.0,1.0,3.0,22.0,22.0,1.0,1.0,17.0,24.0,1.0,2.0,43.0,32.0,4.0,3.0,47.0,46.0,1.0,1.0,56.0,39.0,8.0,9.0,56.0,56.0,1.0,2.0,23.0,20.0,1.0,1.0,44.0,40.0,2.0,2.0,68.0,64.0,2.0,2.0,9.0,8.0,3.0,3.0,20.0,15.0,2.0,2.0,14.0,11.0,4.0,6.0,10.0,8.0,1.0,1.0
MAR_125,1.0874513,4.017346,2.1958387,0.2,0.8,1,1,1,0,2,0,3,3,1,1.0,1.0,1,1,1,1.1,MOZ,circle,0.125663706143592,-13.405948,37.385143,2015,2.0,0.3301853958733611,0.3210707367342227,0.6473214285714285,0.1608159392789373,0.0890263461869856,0.1783567994505494,0.4370458071364416,2348.1315789473683,2265.5,3137.0,1950.0,304.3344914513976,2020.0,2985.0,1976.0526315789475,1895.0,2859.0,1392.0,349.5763561925558,1461.0,2548.0,1228.3684210526317,1107.0,2096.0,709.0,378.7963222361223,716.0,1958.0,434.2894736842105,340.5,1121.0,227.0,228.48020850539845,237.0,1070.0,513.2631578947369,399.5,1698.0,292.0,274.15753099368624,298.0,1176.0,685.3684210526316,611.0,1518.0,496.0,214.5479238639913,508.0,1206.0,648.7631578947369,594.5,1328.0,377.0,221.03481914449196,391.0,1212.0,1059.8157894736842,971.0,1902.0,834.0,225.2280546308515,850.0,1598.0,1744.1315789473683,1733.0,2317.0,1159.0,257.0818189494333,1310.0,2253.0,1976.2105263157891,1958.5,2535.0,1348.0,261.02078540896343,1495.0,2449.0,2260.894736842105,2235.0,3100.0,1284.0,345.4021903957672,1582.0,2864.0,226.0,107.0,59.0,2058.0,314.0,134.0,180.0,239.0,195.0,248.0,195.0,1166.0,303.0,1.0,113.0,780.0,4.0,308.0,4.0,17096.545454545456,17135.545454545456,17207.81818181818,17177.636363636364,17240.545454545456,17298.272727272728,17352.909090909092,2452.6363636363635,2446.2727272727275,180.8181818181818,-14.0,0.0,140.0,141.0,5.0,5.0,60.0,58.0,2.0,2.0,24.0,24.0,2.0,1.0,20.0,25.0,2.0,3.0,44.0,34.0,4.0,4.0,48.0,46.0,1.0,2.0,62.0,46.0,9.0,11.0,56.0,56.0,1.0,1.0,22.0,21.0,2.0,1.0,43.0,40.0,1.0,2.0,66.0,63.0,4.0,4.0,11.0,10.0,3.0,3.0,21.0,16.0,2.0,2.0,15.0,12.0,4.0,6.0,10.0,8.0,2.0,2.0
MAR_126,1.0161053,3.8076987,2.0621378,0.0,3.0,1,1,1,0,2,0,3,3,1,1.0,1.0,1,1,1,1.1,MOZ,circle,0.125663706143592,-13.405359,37.402568,2015,5.0,0.3030349018751853,0.298001821795424,0.5275096923203827,0.1423267326732673,0.0800447383563495,0.1643341644315134,0.4135392385207311,2521.725,2502.0,3736.0,1702.0,456.9413522269569,1840.0,3555.5,2262.05,2124.0,3545.0,1472.0,447.64595105954,1777.5,3235.5,1422.325,1371.0,2461.0,824.0,429.4906510914995,918.5,2372.0,503.55,412.5,1700.0,233.0,292.3060852941656,255.0,1094.5,557.6,504.0,1534.0,290.0,281.7412642833846,307.5,1292.0,735.025,665.0,1794.0,480.0,285.11484418563697,506.0,1465.0,734.9,661.0,1772.0,382.0,297.6530530668215,395.5,1453.0,1202.95,1118.0,2279.0,828.0,317.87331989331847,857.0,1967.5,2035.875,1958.0,2970.0,1435.0,381.02593005594775,1615.5,2916.0,2319.1,2228.0,3440.0,1567.0,428.95983494961376,1838.0,3215.0,2245.675,2163.0,3322.0,1236.0,443.7402611607382,1632.0,3207.0,225.0,108.0,60.0,2044.0,312.0,134.0,178.0,239.0,195.0,247.0,195.0,1150.0,300.0,1.0,114.0,774.0,3.0,305.0,3.0,17096.0,17134.272727272728,17209.545454545456,17179.272727272728,17247.0,17301.272727272728,17357.272727272728,2403.3636363636365,2547.818181818182,189.45454545454547,-2.0,18.200012,142.0,143.0,4.0,4.0,61.0,57.0,1.0,3.0,22.0,22.0,1.0,1.0,17.0,24.0,1.0,2.0,43.0,32.0,4.0,3.0,47.0,46.0,1.0,1.0,56.0,39.0,8.0,9.0,56.0,56.0,1.0,2.0,23.0,20.0,1.0,1.0,44.0,40.0,2.0,2.0,68.0,64.0,2.0,2.0,9.0,8.0,3.0,3.0,20.0,15.0,2.0,2.0,14.0,11.0,4.0,6.0,10.0,8.0,1.0,1.0
MAR_127,1.0361983,3.8079197,1.7533548,0.0666666666666666,2.4,1,1,1,0,2,0,3,3,1,1.0,1.0,1,1,1,1.1,MOZ,circle,0.125663706143592,-13.394995,37.39837,2015,5.0,0.3030349018751853,0.298001821795424,0.5275096923203827,0.1423267326732673,0.0800447383563495,0.1643341644315134,0.4135392385207311,2521.725,2502.0,3736.0,1702.0,456.9413522269569,1840.0,3555.5,2262.05,2124.0,3545.0,1472.0,447.64595105954,1777.5,3235.5,1422.325,1371.0,2461.0,824.0,429.4906510914995,918.5,2372.0,503.55,412.5,1700.0,233.0,292.3060852941656,255.0,1094.5,557.6,504.0,1534.0,290.0,281.7412642833846,307.5,1292.0,735.025,665.0,1794.0,480.0,285.11484418563697,506.0,1465.0,734.9,661.0,1772.0,382.0,297.6530530668215,395.5,1453.0,1202.95,1118.0,2279.0,828.0,317.87331989331847,857.0,1967.5,2035.875,1958.0,2970.0,1435.0,381.02593005594775,1615.5,2916.0,2319.1,2228.0,3440.0,1567.0,428.95983494961376,1838.0,3215.0,2245.675,2163.0,3322.0,1236.0,443.7402611607382,1632.0,3207.0,225.0,108.0,60.0,2044.0,312.0,134.0,178.0,239.0,195.0,247.0,195.0,1150.0,300.0,1.0,114.0,774.0,3.0,305.0,3.0,17096.0,17134.272727272728,17209.545454545456,17179.272727272728,17247.0,17301.272727272728,17357.272727272728,2403.3636363636365,2547.818181818182,189.45454545454547,-2.0,18.200012,142.0,143.0,4.0,4.0,61.0,57.0,1.0,3.0,22.0,22.0,1.0,1.0,17.0,24.0,1.0,2.0,43.0,32.0,4.0,3.0,47.0,46.0,1.0,1.0,56.0,39.0,8.0,9.0,56.0,56.0,1.0,2.0,23.0,20.0,1.0,1.0,44.0,40.0,2.0,2.0,68.0,64.0,2.0,2.0,9.0,8.0,3.0,3.0,20.0,15.0,2.0,2.0,14.0,11.0,4.0,6.0,10.0,8.0,1.0,1.0
MAR_128,0.18955876,3.2903683,1.1196986,0.5333333333333333,0.6666666666666666,1,1,1,0,2,0,1,0,1,1.0,1.0,1,1,1,1,MOZ,circle,0.125663706143592,-13.392806,37.399996,2015,5.0,0.3030349018751853,0.298001821795424,0.5275096923203827,0.1423267326732673,0.0800447383563495,0.1643341644315134,0.4135392385207311,2521.725,2502.0,3736.0,1702.0,456.9413522269569,1840.0,3555.5,2262.05,2124.0,3545.0,1472.0,447.64595105954,1777.5,3235.5,1422.325,1371.0,2461.0,824.0,429.4906510914995,918.5,2372.0,503.55,412.5,1700.0,233.0,292.3060852941656,255.0,1094.5,557.6,504.0,1534.0,290.0,281.7412642833846,307.5,1292.0,735.025,665.0,1794.0,480.0,285.11484418563697,506.0,1465.0,734.9,661.0,1772.0,382.0,297.6530530668215,395.5,1453.0,1202.95,1118.0,2279.0,828.0,317.87331989331847,857.0,1967.5,2035.875,1958.0,2970.0,1435.0,381.02593005594775,1615.5,2916.0,2319.1,2228.0,3440.0,1567.0,428.95983494961376,1838.0,3215.0,2245.675,2163.0,3322.0,1236.0,443.7402611607382,1632.0,3207.0,225.0,108.0,60.0,2044.0,312.0,134.0,178.0,239.0,195.0,247.0,195.0,1150.0,300.0,1.0,114.0,774.0,3.0,305.0,3.0,17096.0,17134.272727272728,17209.545454545456,17179.272727272728,17247.0,17301.272727272728,17357.272727272728,2403.3636363636365,2547.818181818182,189.45454545454547,-2.0,18.200012,142.0,143.0,4.0,4.0,61.0,57.0,1.0,3.0,22.0,22.0,1.0,1.0,17.0,24.0,1.0,2.0,43.0,32.0,4.0,3.0,47.0,46.0,1.0,1.0,56.0,39.0,8.0,9.0,56.0,56.0,1.0,2.0,23.0,20.0,1.0,1.0,44.0,40.0,2.0,2.0,68.0,64.0,2.0,2.0,9.0,8.0,3.0,3.0,20.0,15.0,2.0,2.0,14.0,11.0,4.0,6.0,10.0,8.0,1.0,1.0
